trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
42,1,tool,0,0,tools,t_289.png,289,tbd,356.882764214367,361.365177899305,4.4191535180885,tool,0.772126924382746,0,2,1
43,1,animal,0,0,tools,a_052.png,52,tbd,363.914838848519,368.99713411746,5.02421336356514,animal,0.601482801658676,0,1,1
44,1,tool,0,0,tools,t_279.png,279,tbd,371.563444509779,376.578937376273,4.96237688338113,tool,0.63995613336283,0,2,1
45,1,animal,0,0,tools,a_054.png,54,tbd,379.128747147325,384.544350732135,5.34694362607682,animal,0.528959418348222,0,1,1
46,1,tool,0,0,tools,t_328.png,328,tbd,387.110641880251,393.642534977419,6.48054967685101,tool,0.58509315529659,0,2,1
47,1,animal,0,0,tools,a_003.png,3,tbd,396.209001247783,401.541253698372,5.2854537634447,animal,0.418784110072238,0,1,1
48,1,animal,0,0,tools,a_175.png,175,tbd,404.107581410474,411.706133540775,7.53455444745274,animal,0.497294685724,0,1,1
49,1,tool,0,0,tools,t_265.png,265,tbd,414.272429499942,421.137739963464,6.81196611085707,tool,0.582133076113223,0,2,1
50,1,animal,0,0,tools,a_061.png,61,tbd,423.704047789889,427.869844618572,4.10811508222769,animal,0.499360550933716,0,1,1
51,1,animal,0,0,tools,a_144.png,144,tbd,430.436136087425,438.068003140772,7.56814390008755,animal,0.7036518799448,0,1,1
52,1,tool,0,0,tools,t_204.png,204,tbd,440.617577491071,447.582984432199,6.90387951400403,tool,0.526083372185212,0,2,1
53,1,tool,0,0,tools,t_254.png,254,tbd,450.132643456992,457.731162872148,7.52804069247691,tool,0.594353786596457,0,2,1
54,1,animal,0,0,tools,a_128.png,128,tbd,460.297496036774,464.896513556055,4.53116425180211,animal,0.513249092357682,0,1,1
55,1,animal,0,0,tools,a_028.png,28,tbd,467.462831004582,475.294632499343,7.78062878754224,animal,0.47062895560839,0,1,1
56,1,tool,0,0,tools,t_298.png,298,tbd,477.844221924268,485.592805390547,7.69059495544492,tool,0.458850220324848,0,2,1
57,1,tool,0,0,tools,t_270.png,270,tbd,488.159128612335,493.9746161546,5.75343014073658,tool,0.528460352012644,0,2,1
58,1,tool,0,0,tools,t_240.png,240,tbd,496.524297951701,503.08966184996,6.50508692464286,tool,0.556804176644164,0,2,1
59,1,animal,0,0,tools,a_055.png,55,tbd,505.6393378738,511.488154451526,5.78853192978014,animal,0.537726115099986,0,1,1
60,1,tool,0,0,tools,t_186.png,186,tbd,514.054469654896,521.319556308335,7.21850837076814,tool,0.494729754178707,0,2,1
