trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
28,2,animal,1,0,animals,a_034.png,34,tbd,343.194305608563,349.792910874785,6.53909228381058,1,0.882055793175368,1,1,1
29,2,tool,0,0,animals,t_338.png,338,tbd,354.558745959046,362.390434313054,7.77960941969899,0,0.796812689788567,0,2,1
30,2,animal,1,0,animals,a_152.png,152,tbd,366.939657805623,376.571004965272,9.58508817495723,1,0.782714287384806,1,1,1
31,2,tool,0,0,animals,t_324.png,324,tbd,381.33681663612,391.368121972358,9.97240797526121,0,0.707004612417677,0,2,1
32,2,tool,0,0,animals,t_315.png,315,tbd,395.917327824684,405.348731176523,9.38052291067992,0,0.610741168548429,0,2,1
33,2,tool,0,0,animals,t_263.png,263,tbd,409.914546439566,418.629274855206,8.66675884153837,0,1.02865230085672,0,2,1
34,2,animal,1,0,animals,a_111.png,111,tbd,423.195308536523,433.093261659022,9.83830901355436,1,1.60612263237454,1,1,1
35,2,tool,0,0,animals,t_266.png,266,tbd,437.842440505741,446.590595897674,8.68310048306471,0,0.904114114382537,0,2,1
36,2,tool,0,0,animals,t_230.png,230,tbd,451.13979212805,458.471654799726,7.26844099560133,0,0.855372841892404,0,2,1
37,2,animal,0,0,animals,a_147.png,147,tbd,463.020855841078,473.035442397096,9.95406881943683,1,0.896003130957979,0,1,0
38,2,animal,1,0,animals,a_109.png,109,tbd,477.584670379909,484.233253980705,6.59684936159342,1,0.783494948291263,1,1,1
39,2,animal,1,0,animals,a_157.png,157,tbd,488.999107667404,498.213843620239,9.15915467809595,1,0.867320417657993,1,1,1
40,2,tool,0,0,animals,t_213.png,213,tbd,502.979700514254,510.611418118991,7.57643569183066,0,0.706072886890979,0,2,1
41,2,animal,1,0,animals,a_102.png,102,tbd,515.160621405464,523.308941845919,8.08042241371486,1,1.34385135816183,1,1,1
42,2,tool,0,0,animals,t_208.png,208,tbd,528.074796815544,534.606740568188,6.48076321131054,0,0.790466372060564,0,2,1
43,2,animal,0,0,animals,a_140.png,140,tbd,539.155924931492,545.371390825785,6.15905718894836,1,0.63508699193153,0,1,0
44,2,tool,0,0,animals,t_252.png,252,tbd,549.937194907062,559.785145319378,9.79388350690537,0,1.34275541801571,0,2,1
45,2,tool,0,0,animals,t_274.png,274,tbd,564.334366566826,572.899259726293,8.51385757376833,0,0.929917940134146,0,2,1
46,2,tool,0,0,animals,t_293.png,293,tbd,577.465120853966,583.880418985287,6.3566111400975,0,0.82415634832978,0,2,1
47,2,animal,1,0,animals,a_110.png,110,tbd,588.429583463228,597.89432238283,9.40413058583638,1,0.990626032290493,1,1,1
48,2,tool,0,0,animals,t_331.png,331,tbd,602.660195634161,610.45858754967,7.74549317996698,0,1.85491355412842,0,2,1
49,2,animal,1,0,animals,a_076.png,76,tbd,615.007774478827,622.922791809564,7.86491525182537,1,1.37087620941429,1,1,1
50,2,tool,0,0,animals,t_317.png,317,tbd,627.68864517553,637.703224996184,9.95825362163069,0,0.714834955623246,0,2,1
51,2,animal,1,0,animals,a_112.png,112,tbd,642.269090934832,649.01766199502,6.68922223273078,1,0.889731864443547,1,1,1
52,2,tool,0,0,animals,t_272.png,272,tbd,653.766866500274,663.381593985792,9.5565241081544,0,0.690362807801648,0,2,1
53,2,tool,0,0,animals,t_225.png,225,tbd,667.930754935684,675.245838208853,7.27255517499383,0,0.843290238090049,0,2,1
54,2,tool,0,0,animals,t_196.png,196,tbd,679.811769897496,686.926938549439,7.04449827325608,0,1.02745533023108,0,2,1
55,2,animal,1,0,animals,a_149.png,149,tbd,691.47614921274,701.390730989857,9.85675855470652,1,1.04515105914379,1,1,1
56,2,tool,0,0,animals,t_262.png,262,tbd,706.156619315577,714.838107741493,8.61842694131378,0,0.987146414307517,0,2,1
57,2,animal,1,0,animals,a_029.png,29,tbd,719.404046165501,727.868924282652,8.41832420288807,1,0.857607700230346,1,1,1
58,2,tool,0,0,animals,t_198.png,198,tbd,732.61809895986,741.399690950035,8.7217465916399,0,0.596315299101207,0,2,1
59,2,tool,0,0,animals,t_285.png,285,tbd,745.965478630154,753.247287916041,7.2169269235251,0,0.593029082320754,0,2,1
60,2,animal,0,0,animals,a_039.png,39,tbd,757.796467147639,764.828251336273,6.98194481541065,1,0.641389646307744,0,1,0
