trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
28,1,animal,0,0,tools,a_092.png,92,tbd,233.398418114366,239.963827767032,6.50913542294268,animal,0.8269216431313,0,1,1
29,1,animal,0,0,tools,a_133.png,133,tbd,242.513467065361,246.995889674549,4.41303568291341,animal,0.590226807137242,0,1,1
30,1,animal,0,0,tools,a_157.png,157,tbd,249.545578366491,253.611418449216,4.01194825573659,animal,0.729955565638193,0,1,1
31,1,tool,0,0,tools,t_338.png,338,tbd,256.177758882827,263.776200995437,7.55348170791705,tool,0.932594467535182,0,2,1
32,1,animal,0,0,tools,a_008.png,8,tbd,266.342603331434,271.158317684962,4.75391163630443,animal,0.837893760757197,0,1,1
33,1,animal,0,0,tools,a_021.png,21,tbd,273.707993547393,279.106896367704,5.33305927109386,animal,0.585712744070406,0,1,1
34,1,tool,0,0,tools,t_307.png,307,tbd,281.673235518365,287.405414366865,5.67749900804783,tool,0.732550654758597,0,2,1
35,1,tool,0,0,tools,t_247.png,247,tbd,289.971757366379,296.837017362813,6.81994391152637,tool,0.633385920002183,0,2,1
36,1,animal,0,0,tools,a_177.png,177,tbd,299.403408793726,307.401789388836,7.94536786680972,animal,0.611095929457861,0,1,1
37,1,animal,0,0,tools,a_084.png,84,tbd,309.968226685248,314.317239711049,4.29626917837006,animal,0.583905066121588,0,1,1
38,1,tool,0,0,tools,t_254.png,254,tbd,316.883673479346,322.249284683613,5.30843799422386,tool,0.652310730093632,0,2,1
39,1,tool,0,0,tools,t_243.png,243,tbd,324.81554461205,332.214167428308,7.33794298485214,tool,0.580951712936439,0,2,1
40,1,tool,0,0,tools,t_186.png,186,tbd,334.780514918149,339.479571500137,4.64342596960188,tool,0.611793854797725,0,2,1
41,1,animal,0,0,tools,a_044.png,44,tbd,342.029233891583,348.927894554895,6.83835208843197,animal,0.57003476220325,0,1,1
42,1,animal,0,0,tools,a_015.png,15,tbd,351.494220876046,356.05999264163,4.5082057422158,animal,0.701204313157632,0,1,1
43,1,tool,0,0,tools,t_214.png,214,tbd,358.626279512038,362.792198945505,4.08946924116995,tool,0.82633642481278,0,2,1
44,1,tool,0,0,tools,t_304.png,304,tbd,365.358444248077,371.290596988525,5.86347259139485,tool,0.671310592817918,0,2,1
45,1,animal,0,0,tools,a_042.png,42,tbd,373.840261304397,377.956063026887,4.064289258924,animal,0.574400644430625,0,1,1
46,1,tool,0,0,tools,t_257.png,257,tbd,380.52241179968,387.604397820647,7.01169745831586,tool,0.607208267212627,0,2,1
47,1,animal,0,0,tools,a_055.png,55,tbd,390.1540534766,396.969333230479,6.75747858430288,animal,0.570785609271752,0,1,1
48,1,animal,0,0,tools,a_119.png,119,tbd,399.519085428495,405.401269793684,5.82992628784875,animal,0.579162958515099,0,1,1
49,1,tool,0,0,tools,t_305.png,305,tbd,407.967540627204,412.466671107169,4.44839710585776,tool,0.552180253977895,0,2,1
50,1,animal,0,0,tools,a_115.png,115,tbd,415.032960864217,422.448225800012,7.34694262821564,animal,0.556019164085228,0,1,1
51,1,animal,0,0,tools,a_171.png,171,tbd,424.997902303919,429.63030573299,4.56677764217363,animal,0.540224433678304,0,1,1
52,1,animal,0,0,tools,a_025.png,25,tbd,432.179958181566,437.128966652892,4.89871604785514,animal,0.546038446838338,0,1,1
53,1,tool,0,0,tools,t_189.png,189,tbd,439.695292653305,444.777641107926,5.02973876482895,tool,0.576737539664009,0,2,1
54,1,tool,0,0,tools,t_272.png,272,tbd,447.34396133506,452.726246411902,5.3320075818978,tool,0.540485834942956,0,2,1
55,1,tool,0,0,tools,t_345.png,345,tbd,455.275866465966,461.14122749479,5.81849905147196,tool,0.566922964570949,0,2,1
56,1,animal,0,0,tools,a_007.png,7,tbd,463.707673130383,471.172981173331,7.39896531268085,animal,0.628527384593326,0,1,1
57,1,animal,0,0,tools,a_106.png,106,tbd,473.739291778332,480.621285625299,6.83105279956377,animal,1.03078351806153,0,1,1
58,1,animal,0,0,tools,a_162.png,162,tbd,483.187640812847,487.670039045967,4.43750206452213,animal,0.533339477176469,0,1,1
59,1,tool,0,0,tools,t_261.png,261,tbd,490.236373064824,497.851593289777,7.56021151260774,tool,0.620275764547387,0,2,1
60,1,tool,0,0,tools,t_198.png,198,tbd,500.41787374543,507.233241702189,6.76505281833886,tool,0.713069364674539,0,2,1
