"trial","phase","object","toShock","seenBefore","shockedCategory","filename","num","name","onsetFixationCross","onsetForcedChoiceOptions","onsetCertaintyOptions","interTrialTime","wasShocked","buttonPressedForcedChoice","forcedChoiceRT","buttonPressedCertainty","certaintyRT"
214,4,"animal",0,0,"animals","a_011.png",11,"tbd",496.627771076006,NA,NA,0.110620698995027,0,"2",NA,"4",NA
215,4,"tool",0,0,"animals","t_239.png",239,"tbd",498.178930343086,NA,NA,0.657302220407908,0,"2",NA,"4",NA
216,4,"animal",0,0,"animals","a_126.png",126,"tbd",500.28042394505,NA,NA,0.616222756578401,0,"2",NA,"1",NA
217,4,"animal",0,0,"animals","a_125.png",125,"tbd",503.099212128634,NA,NA,0.836814318509283,0,"2",NA,"4",NA
218,4,"tool",0,0,"animals","t_227.png",227,"tbd",506.385021306294,NA,NA,0.128434711601296,0,"2",NA,"4",NA
219,3,"tool",0,1,"animals","t_340.png",340,"tbd",508.203049346291,NA,NA,0.62157728107033,0,"2",NA,"4",NA
220,4,"animal",0,0,"animals","a_051.png",51,"tbd",510.388048409743,NA,NA,0.49515546090798,0,"2",NA,"4",NA
221,1,"tool",0,1,"animals","t_216.png",216,"tbd",512.322809808048,NA,NA,0.736846722750659,0,"1",NA,"1",NA
222,2,"animal",0,1,"animals","a_069.png",69,"tbd",516.44251478253,NA,NA,0.645419165884799,0,"1",NA,"4",NA
223,1,"tool",0,1,"animals","t_246.png",246,"tbd",518.544137640978,NA,NA,0.481341539317541,0,"1",NA,"4",NA
224,1,"animal",0,1,"animals","a_158.png",158,"tbd",520.328730268162,NA,NA,0.783465966295572,0,"1",NA,"4",NA
225,4,"tool",0,0,"animals","t_349.png",349,"tbd",522.497026379049,NA,NA,0.532811923024005,0,"1",NA,"1",NA
226,4,"tool",0,0,"animals","t_236.png",236,"tbd",525.766153451964,NA,NA,0.165559433935769,0,"2",NA,"1",NA
227,4,"animal",0,0,"animals","a_050.png",50,"tbd",528.985220098275,NA,NA,0.258553843867658,0,"2",NA,"1",NA
228,1,"animal",0,1,"animals","a_046.png",46,"tbd",530.78657180677,NA,NA,0.983602934511254,0,"1",NA,"4",NA
229,2,"animal",0,1,"animals","a_081.png",81,"tbd",533.104959391476,NA,NA,0.966889021650493,0,"1",NA,"4",NA
230,4,"tool",0,0,"animals","t_238.png",238,"tbd",535.723577713438,NA,NA,0.514303030249436,0,"1",NA,"1",NA
231,4,"animal",0,0,"animals","a_074.png",74,"tbd",537.925193451554,NA,NA,0.762138879585791,0,"1",NA,"1",NA
232,1,"animal",0,1,"animals","a_071.png",71,"tbd",541.044191203838,NA,NA,0.240901320659611,0,"1",NA,"4",NA
233,1,"tool",0,1,"animals","t_237.png",237,"tbd",542.928958888562,NA,NA,0.307748766800928,0,"1",NA,"4",NA
234,1,"animal",0,1,"animals","a_043.png",43,"tbd",544.630197762241,NA,NA,0.721126032540426,0,"1",NA,"4",NA
235,4,"tool",0,0,"animals","t_228.png",228,"tbd",546.79851760757,NA,NA,0.914101113252748,0,"2",NA,"1",NA
236,3,"animal",0,1,"animals","a_017.png",17,"tbd",550.167665464157,NA,NA,0.418202829625199,0,"1",NA,"4",NA
237,1,"animal",0,1,"animals","a_055.png",55,"tbd",552.235867663634,NA,NA,0.219093228569124,0,"1",NA,"4",NA
238,2,"tool",0,1,"animals","t_230.png",230,"tbd",553.853601396562,NA,NA,0.0386045981679345,0,"2",NA,"4",NA
239,3,"tool",0,1,"animals","t_348.png",348,"tbd",555.955186728934,NA,NA,0.0600456488465437,0,"2",NA,"1",NA
240,4,"animal",0,0,"animals","a_134.png",134,"tbd",557.356324763311,NA,NA,0.145506019908742,0,"2",NA,"4",NA
241,4,"tool",0,0,"animals","t_278.png",278,"tbd",558.85748518504,NA,NA,0.366885617818861,0,"2",NA,"1",NA
242,4,"tool",0,0,"animals","t_277.png",277,"tbd",562.20997274691,NA,NA,0.388550911909344,0,"2",NA,"4",NA
243,4,"animal",0,0,"animals","a_121.png",121,"tbd",564.545070981838,NA,NA,0.942032824901148,0,"2",NA,"4",NA
244,2,"tool",0,1,"animals","t_285.png",285,"tbd",566.813329502502,NA,NA,0.270513771823859,0,"2",NA,"1",NA
245,4,"tool",0,0,"animals","t_297.png",297,"tbd",568.564698723166,NA,NA,0.345079802872421,0,"2",NA,"4",NA
246,4,"animal",0,0,"animals","a_095.png",95,"tbd",570.566200728405,NA,NA,0.179607624623816,0,"2",NA,"1",NA
247,3,"animal",0,1,"animals","a_106.png",106,"tbd",572.917943862737,NA,NA,0.226426212095991,0,"1",NA,"4",NA
248,3,"tool",0,1,"animals","t_306.png",306,"tbd",574.786032650074,NA,NA,0.961788337714873,0,"1",NA,"1",NA
249,4,"tool",0,0,"animals","t_222.png",222,"tbd",577.321230184771,NA,NA,0.750465763779379,0,"2",NA,"4",NA
250,4,"animal",0,0,"animals","a_045.png",45,"tbd",579.489519239473,NA,NA,0.324006543474384,0,"2",NA,"4",NA
251,4,"tool",0,0,"animals","t_231.png",231,"tbd",581.007297939544,NA,NA,0.0738347904298819,0,"2",NA,"4",NA
252,2,"tool",0,1,"animals","t_293.png",293,"tbd",582.491734240153,NA,NA,0.218533477358077,0,"1",NA,"4",NA
253,4,"tool",0,0,"animals","t_358.png",358,"tbd",584.810108033224,NA,NA,0.971874005937816,0,"2",NA,"1",NA
254,4,"tool",0,0,"animals","t_233.png",233,"tbd",587.762326112967,NA,NA,0.490565869093079,0,"1",NA,"1",NA
255,4,"tool",0,0,"animals","t_295.png",295,"tbd",589.780515996194,NA,NA,0.847224155396796,0,"2",NA,"4",NA
256,1,"animal",0,1,"animals","a_080.png",80,"tbd",592.199025717051,NA,NA,0.539405890513572,0,"1",NA,"4",NA
257,4,"tool",0,0,"animals","t_281.png",281,"tbd",594.21716556551,NA,NA,0.507023447338172,0,"2",NA,"4",NA
258,3,"tool",0,1,"animals","t_255.png",255,"tbd",596.101895082687,NA,NA,0.435167028754249,0,"2",NA,"4",NA
259,3,"animal",0,1,"animals","a_020.png",20,"tbd",597.919910934728,NA,NA,0.878170526179066,0,"1",NA,"4",NA
260,1,"tool",0,1,"animals","t_360.png",360,"tbd",600.154902749553,NA,NA,0.498228095982326,0,"1",NA,"4",NA
261,2,"animal",0,1,"animals","a_129.png",129,"tbd",602.87363101971,NA,NA,0.126636889099131,0,"1",NA,"4",NA
262,4,"animal",0,0,"animals","a_036.png",36,"tbd",604.441447374151,NA,NA,0.0865734278607544,0,"2",NA,"4",NA
263,4,"animal",0,0,"animals","a_150.png",150,"tbd",606.025920495217,NA,NA,0.324256326274031,0,"2",NA,"4",NA
264,4,"tool",0,0,"animals","t_345.png",345,"tbd",608.144165480835,NA,NA,0.259008230738104,0,"2",NA,"1",NA
265,4,"animal",0,0,"animals","a_072.png",72,"tbd",612.364016646646,NA,NA,0.67905921151542,0,"2",NA,"4",NA
266,1,"tool",0,1,"animals","t_312.png",312,"tbd",614.565678249965,NA,NA,0.518689751233696,0,"1",NA,"1",NA
267,2,"animal",0,1,"animals","a_014.png",14,"tbd",618.802169183408,NA,NA,0.497418737420186,0,"1",NA,"4",NA
268,2,"animal",0,1,"animals","a_009.png",9,"tbd",620.753581575096,NA,NA,0.122043446090075,0,"1",NA,"4",NA
269,3,"animal",0,1,"animals","a_122.png",122,"tbd",622.321451492398,NA,NA,0.775476818698507,0,"1",NA,"4",NA
270,4,"tool",0,0,"animals","t_226.png",226,"tbd",624.472773949797,NA,NA,0.617316142889976,0,"2",NA,"4",NA
271,2,"tool",0,1,"animals","t_213.png",213,"tbd",627.0914294771,NA,NA,0.487583148864655,0,"2",NA,"4",NA
272,4,"tool",0,0,"animals","t_279.png",279,"tbd",628.993147480543,NA,NA,0.597348305175162,0,"2",NA,"1",NA
273,2,"animal",0,1,"animals","a_140.png",140,"tbd",631.795144751046,NA,NA,0.152648018117795,0,"2",NA,"4",NA
274,2,"animal",0,1,"animals","a_157.png",157,"tbd",633.396374066802,NA,NA,0.525421650879749,0,"1",NA,"4",NA
275,3,"tool",0,1,"animals","t_339.png",339,"tbd",635.531290893622,NA,NA,0.513274397318295,0,"1",NA,"4",NA
276,3,"animal",0,1,"animals","a_031.png",31,"tbd",638.683653817603,NA,NA,0.107183210721176,0,"2",NA,"4",NA
277,2,"animal",0,1,"animals","a_068.png",68,"tbd",640.668431380987,NA,NA,0.517200240498046,0,"1",NA,"1",NA
278,4,"tool",0,0,"animals","t_320.png",320,"tbd",642.753310874173,NA,NA,0.652959705295894,0,"2",NA,"1",NA
279,4,"tool",0,0,"animals","t_212.png",212,"tbd",645.772261863194,NA,NA,0.1157582811639,0,"2",NA,"1",NA
280,3,"animal",0,1,"animals","a_079.png",79,"tbd",647.256641393585,NA,NA,0.180315865263731,0,"2",NA,"1",NA
281,3,"animal",0,1,"animals","a_021.png",21,"tbd",650.359018622378,NA,NA,0.73299853212012,0,"2",NA,"1",NA
282,3,"tool",0,1,"animals","t_249.png",249,"tbd",654.311928529005,NA,NA,0.951025917416936,0,"2",NA,"1",NA
283,4,"tool",0,0,"animals","t_351.png",351,"tbd",659.165584530996,NA,NA,0.522437989127198,0,"1",NA,"4",NA
284,4,"tool",0,0,"animals","t_318.png",318,"tbd",661.050316934795,NA,NA,0.289899746254317,0,"1",NA,"4",NA
285,4,"animal",0,0,"animals","a_008.png",8,"tbd",662.684840218923,NA,NA,0.833701469689695,0,"2",NA,"4",NA
286,2,"animal",0,1,"animals","a_112.png",112,"tbd",665.053297852304,NA,NA,0.72409683870878,0,"1",NA,"4",NA
287,3,"tool",0,1,"animals","t_323.png",323,"tbd",667.638525985186,NA,NA,0.0676452796194067,0,"1",NA,"4",NA
288,4,"animal",0,0,"animals","a_155.png",155,"tbd",669.122978643315,NA,NA,0.894217828550013,0,"2",NA,"4",NA
289,4,"tool",0,0,"animals","t_269.png",269,"tbd",671.424695669762,NA,NA,0.300377290146676,0,"2",NA,"4",NA
290,4,"tool",0,0,"animals","t_287.png",287,"tbd",675.210863109188,NA,NA,0.300291261938812,0,"2",NA,"4",NA
291,4,"tool",0,0,"animals","t_181.png",181,"tbd",677.262415277489,NA,NA,0.654913536026284,0,"2",NA,"4",NA
292,3,"tool",0,1,"animals","t_251.png",251,"tbd",679.680893245513,NA,NA,0.405153461119402,0,"1",NA,"4",NA
293,4,"animal",0,0,"animals","a_004.png",4,"tbd",681.432138341464,NA,NA,0.912624504923716,0,"2",NA,"4",NA
294,4,"tool",0,0,"animals","t_337.png",337,"tbd",683.533726560458,NA,NA,0.425355507266722,0,"2",NA,"4",NA
295,4,"animal",0,0,"animals","a_105.png",105,"tbd",686.819485061878,NA,NA,0.717694947944236,0,"1",NA,"1",NA
296,2,"tool",0,1,"animals","t_338.png",338,"tbd",690.522298747798,NA,NA,0.728393605970305,0,"2",NA,"4",NA
297,4,"tool",0,0,"animals","t_195.png",195,"tbd",693.691304646769,NA,NA,0.177607069560585,0,"2",NA,"1",NA
298,4,"animal",0,0,"animals","a_178.png",178,"tbd",696.059691718298,NA,NA,0.254249873105009,0,"1",NA,"4",NA
299,3,"animal",0,1,"animals","a_016.png",16,"tbd",697.760977419388,NA,NA,0.268956471984334,0,"2",NA,"4",NA
300,4,"animal",0,0,"animals","a_144.png",144,"tbd",699.412204297552,NA,NA,0.423133755256081,0,"2",NA,"4",NA
301,4,"tool",0,0,"animals","t_204.png",204,"tbd",702.731368383365,NA,NA,0.868493412809165,0,"2",NA,"4",NA
302,3,"tool",0,1,"animals","t_308.png",308,"tbd",704.999747179914,NA,NA,0.623864613462175,0,"2",NA,"4",NA
303,4,"animal",0,0,"animals","a_077.png",77,"tbd",707.034579396659,NA,NA,0.520587752669251,0,"1",NA,"4",NA
304,2,"tool",0,1,"animals","t_256.png",256,"tbd",709.102796991449,NA,NA,0.943472506101312,0,"1",NA,"4",NA
305,1,"tool",0,1,"animals","t_245.png",245,"tbd",711.50457040323,NA,NA,0.244910294526657,0,"1",NA,"1",NA
306,2,"tool",0,1,"animals","t_225.png",225,"tbd",713.239189202447,NA,NA,0.27604227752237,0,"1",NA,"4",NA
307,2,"animal",0,1,"animals","a_111.png",111,"tbd",714.957209929671,NA,NA,0.417854143201091,0,"1",NA,"4",NA
308,4,"tool",0,0,"animals","t_193.png",193,"tbd",717.025383583671,NA,NA,0.900948013111807,0,"1",NA,"1",NA
309,4,"tool",0,0,"animals","t_243.png",243,"tbd",719.310422354201,NA,NA,0.37557973623357,0,"2",NA,"4",NA
310,4,"animal",0,0,"animals","a_059.png",59,"tbd",721.311887474837,NA,NA,0.158304143735083,0,"2",NA,"4",NA
311,4,"tool",0,0,"animals","t_286.png",286,"tbd",722.846373617772,NA,NA,0.770232734229325,0,"2",NA,"4",NA
312,1,"tool",0,1,"animals","t_288.png",288,"tbd",725.148100266289,NA,NA,0.750318500833078,0,"2",NA,"1",NA
313,1,"animal",0,1,"animals","a_100.png",100,"tbd",727.283015489431,NA,NA,0.332393239199061,0,"1",NA,"4",NA
314,4,"animal",0,0,"animals","a_166.png",166,"tbd",729.017661551182,NA,NA,0.471477655243228,0,"2",NA,"4",NA
315,3,"tool",0,1,"animals","t_289.png",289,"tbd",731.90307648053,NA,NA,0.960321533029445,0,"1",NA,"4",NA
316,2,"animal",0,1,"animals","a_083.png",83,"tbd",734.204847711309,NA,NA,0.0688106374088829,0,"1",NA,"4",NA
317,4,"animal",0,0,"animals","a_104.png",104,"tbd",735.789325964146,NA,NA,0.29838269085513,0,"2",NA,"4",NA
318,4,"tool",0,0,"animals","t_202.png",202,"tbd",737.507318466628,NA,NA,0.99361585636031,0,"2",NA,"1",NA
319,4,"animal",0,0,"animals","a_172.png",172,"tbd",739.825666600844,NA,NA,0.736313246515689,0,"1",NA,"4",NA
320,2,"tool",0,1,"animals","t_197.png",197,"tbd",741.960568032352,NA,NA,0.593698125266506,0,"1",NA,"1",NA
321,1,"tool",0,1,"animals","t_250.png",250,"tbd",747.798331901605,NA,NA,0.614183488176105,0,"1",NA,"4",NA
322,1,"animal",0,1,"animals","a_139.png",139,"tbd",749.799789966055,NA,NA,0.278437943044475,0,"1",NA,"4",NA
323,4,"animal",0,0,"animals","a_146.png",146,"tbd",751.434345003016,NA,NA,0.287944848942427,0,"2",NA,"4",NA
324,1,"animal",0,1,"animals","a_176.png",176,"tbd",753.218975797748,NA,NA,0.0735222195347324,0,"2",NA,"1",NA
325,2,"tool",0,1,"animals","t_252.png",252,"tbd",754.970332830455,NA,NA,0.282250068642682,0,"1",NA,"4",NA
326,2,"tool",0,1,"animals","t_315.png",315,"tbd",756.704975364113,NA,NA,0.459481871665851,0,"1",NA,"4",NA
327,4,"tool",0,0,"animals","t_350.png",350,"tbd",758.489605517374,NA,NA,0.857906955948255,0,"2",NA,"1",NA
328,4,"tool",0,0,"animals","t_200.png",200,"tbd",762.459295112045,NA,NA,0.430039698323137,0,"2",NA,"4",NA
329,4,"animal",0,0,"animals","a_164.png",164,"tbd",764.46075277611,NA,NA,0.494896734914607,0,"2",NA,"4",NA
330,3,"tool",0,1,"animals","t_201.png",201,"tbd",766.328755285546,NA,NA,0.636409028271048,0,"2",NA,"1",NA
331,2,"tool",0,1,"animals","t_344.png",344,"tbd",768.54709450331,NA,NA,0.0702922401935415,0,"2",NA,"1",NA
332,4,"animal",0,0,"animals","a_082.png",82,"tbd",770.09824414832,NA,NA,0.79933416548115,0,"2",NA,"4",NA
333,4,"animal",0,0,"animals","a_057.png",57,"tbd",772.333276696578,NA,NA,0.409938154391848,0,"2",NA,"4",NA
334,3,"animal",0,1,"animals","a_173.png",173,"tbd",774.468189995306,NA,NA,0.348714468302785,0,"1",NA,"4",NA
335,2,"animal",0,1,"animals","a_029.png",29,"tbd",776.236171721069,NA,NA,0.0242840610050119,0,"1",NA,"1",NA
336,1,"animal",0,1,"animals","a_052.png",52,"tbd",778.854806400552,NA,NA,0.897229454992067,0,"1",NA,"4",NA
337,4,"animal",0,0,"animals","a_124.png",124,"tbd",781.806960974627,NA,NA,0.830136998070615,0,"2",NA,"4",NA
338,1,"tool",0,1,"animals","t_298.png",298,"tbd",786.393747562231,NA,NA,0.981419076990693,0,"1",NA,"4",NA
339,1,"tool",0,1,"animals","t_353.png",353,"tbd",788.728700824626,NA,NA,0.14202704561236,0,"1",NA,"4",NA
340,4,"tool",0,0,"animals","t_253.png",253,"tbd",790.296625266995,NA,NA,0.960725043033555,0,"2",NA,"1",NA
341,4,"animal",0,0,"animals","a_097.png",97,"tbd",793.282247968923,NA,NA,0.712537272779905,0,"2",NA,"1",NA
342,4,"animal",0,0,"animals","a_085.png",85,"tbd",795.734020546792,NA,NA,0.254781237278525,0,"2",NA,"1",NA
343,4,"animal",0,0,"animals","a_175.png",175,"tbd",797.351923628164,NA,NA,0.908890003750311,0,"2",NA,"1",NA
344,4,"tool",0,0,"animals","t_335.png",335,"tbd",799.63689344052,NA,NA,0.950848665504339,0,"2",NA,"1",NA
345,2,"tool",0,1,"animals","t_198.png",198,"tbd",801.938665633506,NA,NA,0.223372805377248,0,"1",NA,"1",NA
346,4,"animal",0,0,"animals","a_035.png",35,"tbd",803.606534524453,NA,NA,0.514655839215543,0,"1",NA,"1",NA
347,2,"animal",0,1,"animals","a_023.png",23,"tbd",806.575434388204,NA,NA,0.207394174997256,0,"-1",NA,"-1",NA
348,4,"tool",0,0,"animals","t_219.png",219,"tbd",812.896854849602,NA,NA,0.342975906638727,0,"1",NA,"1",NA
349,2,"animal",0,1,"animals","a_118.png",118,"tbd",815.532149823802,NA,NA,0.373860239672004,0,"1",NA,"4",NA
350,1,"animal",0,1,"animals","a_018.png",18,"tbd",817.216690235216,NA,NA,0.537911924948986,0,"2",NA,"1",NA
351,2,"animal",0,1,"animals","a_110.png",110,"tbd",820.435764899919,NA,NA,0.932699216163428,0,"2",NA,"4",NA
352,1,"tool",0,1,"animals","t_234.png",234,"tbd",822.954320742569,NA,NA,0.0951463512358044,0,"1",NA,"4",NA
353,3,"animal",0,1,"animals","a_145.png",145,"tbd",824.688949163856,NA,NA,0.496952512876522,0,"1",NA,"4",NA
354,3,"animal",0,1,"animals","a_130.png",130,"tbd",827.174123156554,NA,NA,0.374088714896469,0,"2",NA,"4",NA
355,2,"tool",0,1,"animals","t_262.png",262,"tbd",828.958820022838,NA,NA,0.0979877938206749,0,"2",NA,"4",NA
356,3,"animal",0,1,"animals","a_169.png",169,"tbd",830.52664599935,NA,NA,0.899868148874966,0,"2",NA,"1",NA
357,4,"animal",0,0,"animals","a_064.png",64,"tbd",832.894975017719,NA,NA,0.762531936177782,0,"2",NA,"4",NA
358,2,"animal",0,1,"animals","a_076.png",76,"tbd",835.013256567206,NA,NA,0.95295476685553,0,"2",NA,"4",NA
359,4,"tool",0,0,"animals","t_291.png",291,"tbd",837.531839672389,NA,NA,0.929510320445939,0,"2",NA,"4",NA
360,4,"animal",0,0,"animals","a_159.png",159,"tbd",839.800242524114,NA,NA,0.519899036645849,0,"2",NA,"4",NA
