"trial","phase","object","toShock","seenBefore","shockedCategory","filename","num","name","onsetFixationCross","onsetForcedChoiceOptions","onsetCertaintyOptions","interTrialTime","wasShocked","buttonPressedForcedChoice","forcedChoiceRT","buttonPressedCertainty","certaintyRT"
332,3,"tool",0,1,"animals","t_208.png",208,"tbd",951.1219722487,NA,NA,0.00303473954323774,0,"1",NA,"1",NA
333,4,"tool",0,0,"animals","t_195.png",195,"tbd",952.906582188168,NA,NA,0.763331844600124,0,"2",NA,"1",NA
334,4,"animal",0,0,"animals","a_177.png",177,"tbd",956.592577791042,NA,NA,0.778708633237613,0,"1",NA,"1",NA
335,4,"tool",0,0,"animals","t_242.png",242,"tbd",959.594874944979,NA,NA,0.671302199052539,0,"2",NA,"4",NA
336,4,"tool",0,0,"animals","t_303.png",303,"tbd",964.782030787871,NA,NA,0.944098864899211,0,"2",NA,"1",NA
337,2,"tool",0,1,"animals","t_183.png",183,"tbd",967.934362635488,NA,NA,0.810962059279786,0,"1",NA,"1",NA
338,4,"animal",0,0,"animals","a_108.png",108,"tbd",970.035908284813,NA,NA,0.219141340869217,0,"2",NA,"1",NA
339,1,"tool",0,1,"animals","t_289.png",289,"tbd",973.555177972738,NA,NA,0.0647843182069576,0,"2",NA,"1",NA
340,4,"tool",0,0,"animals","t_326.png",326,"tbd",974.839479541215,NA,NA,0.168967280200478,0,"2",NA,"1",NA
341,4,"tool",0,0,"animals","t_288.png",288,"tbd",977.107815485516,NA,NA,0.385059538608961,0,"2",NA,"1",NA
342,1,"tool",0,1,"animals","t_296.png",296,"tbd",979.042585768568,NA,NA,0.889155205177923,0,"2",NA,"4",NA
343,2,"animal",0,1,"animals","a_049.png",49,"tbd",982.79537020465,NA,NA,0.589542173198288,0,"1",NA,"1",NA
344,4,"tool",0,0,"animals","t_239.png",239,"tbd",984.680109432892,NA,NA,0.620153029706917,0,"2",NA,"1",NA
345,1,"tool",0,1,"animals","t_228.png",228,"tbd",986.881695731828,NA,NA,0.2758757713865,0,"1",NA,"1",NA
346,4,"tool",0,0,"animals","t_207.png",207,"tbd",988.799792210427,NA,NA,0.428223199115571,0,"1",NA,"1",NA
347,4,"animal",0,0,"animals","a_162.png",162,"tbd",990.451035351388,NA,NA,0.258657443031152,0,"2",NA,"1",NA
348,2,"animal",0,1,"animals","a_116.png",116,"tbd",992.602592150587,NA,NA,0.299760831478808,0,"1",NA,"4",NA
349,4,"tool",0,0,"animals","t_245.png",245,"tbd",994.337193428298,NA,NA,0.457452486440157,0,"1",NA,"1",NA
350,1,"tool",0,1,"animals","t_336.png",336,"tbd",996.455493123845,NA,NA,0.339894830984133,0,"1",NA,"1",NA
351,3,"tool",0,1,"animals","t_221.png",221,"tbd",999.074051428044,NA,NA,0.505119041593028,0,"2",NA,"1",NA
352,2,"animal",0,1,"animals","a_096.png",96,"tbd",1002.50994587342,NA,NA,0.907039430942186,0,"2",NA,"1",NA
353,3,"animal",0,1,"animals","a_165.png",165,"tbd",1005.36204318491,NA,NA,0.656504169920878,0,"2",NA,"4",NA
354,4,"animal",0,0,"animals","a_148.png",148,"tbd",1007.44690974254,NA,NA,0.834147508124022,0,"2",NA,"1",NA
355,4,"animal",0,0,"animals","a_036.png",36,"tbd",1009.73193441999,NA,NA,0.164610371402115,0,"2",NA,"4",NA
356,4,"animal",0,0,"animals","a_113.png",113,"tbd",1011.96696007714,NA,NA,0.53249449761338,0,"2",NA,"4",NA
357,4,"animal",0,0,"animals","a_055.png",55,"tbd",1013.71820716799,NA,NA,0.901647501737946,0,"2",NA,"1",NA
358,3,"animal",0,1,"animals","a_152.png",152,"tbd",1017.33757411018,NA,NA,0.022236142953533,0,"1",NA,"4",NA
359,4,"animal",0,0,"animals","a_032.png",32,"tbd",1018.63851620455,NA,NA,0.513700959234041,0,"1",NA,"1",NA
360,4,"tool",0,0,"animals","t_275.png",275,"tbd",1020.85682078303,NA,NA,0.26275549746689,0,"2",NA,"1",NA
