trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
29,3,animal,0,0,animals,a_108.png,108,tbd,246.049419199634,252.031332819538,5.92841354537863,animal,0.883985357513666,0,1,1
30,3,animal,0,0,animals,a_106.png,106,tbd,254.597745284967,259.530040431238,4.87153377750311,animal,1.27457977274116,0,1,1
31,3,animal,0,0,animals,a_020.png,20,tbd,262.09627777717,269.094767451695,6.94071835236829,animal,0.865041020175795,0,1,1
32,3,tool,0,0,animals,t_255.png,255,tbd,271.6610683025,279.492764354069,7.77904623270421,tool,0.610368841628315,0,2,1
33,3,tool,0,0,animals,t_190.png,190,tbd,282.042374969774,287.474519532522,5.38032159048956,tool,0.628779802184908,0,2,1
34,3,animal,0,0,animals,a_093.png,93,tbd,290.040798252841,294.673130700206,4.57768157365977,animal,0.743382683445816,0,1,1
35,3,animal,0,0,animals,a_047.png,47,tbd,297.222723354938,301.788453624086,4.50554715377147,animal,0.750248907224432,0,1,1
36,3,animal,0,0,animals,a_135.png,135,tbd,304.354662424899,309.320260103572,4.90784645694891,animal,0.616729271549957,0,1,1
37,3,tool,0,0,animals,t_201.png,201,tbd,311.886535937306,318.268494331351,6.32350141611457,tool,0.955691338935139,0,2,1
38,3,animal,0,0,animals,a_171.png,171,tbd,320.818128681201,326.80018310231,5.92380260303041,animal,0.754239771503308,0,1,1
39,3,animal,0,0,animals,a_037.png,37,tbd,329.349780568017,334.332042502523,4.91120323873978,animal,1.17460674627546,0,1,1
40,3,tool,0,0,animals,t_352.png,352,tbd,336.881627780426,344.663328177909,7.72525496549245,tool,0.762673410996285,0,2,1
41,3,animal,0,0,animals,a_079.png,79,tbd,347.229629670177,352.695038277524,5.41198183413795,animal,0.927184065863457,0,1,1
42,3,animal,0,0,animals,a_130.png,130,tbd,355.261379861253,360.160237767818,4.85208084837883,animal,0.671179247190594,0,1,1
43,3,animal,0,0,animals,a_116.png,116,tbd,362.709927604248,367.69217350217,4.92974299958735,animal,0.641414705938132,0,1,1
44,3,tool,0,0,animals,t_299.png,299,tbd,370.2417793069,374.474178274016,4.16449456218494,tool,0.804589513362316,0,2,1
45,3,animal,0,0,animals,a_089.png,89,tbd,377.023784720209,382.239333407118,5.1572657858017,animal,0.657653671565186,0,1,1
46,3,tool,0,0,animals,t_218.png,218,tbd,384.805601543292,389.504594221308,4.65015140735512,tool,0.708677591413107,0,2,1
47,3,tool,0,0,animals,t_296.png,296,tbd,392.070848245288,396.26991549342,4.14104496627639,tool,0.90973113083146,0,2,1
48,3,animal,0,0,animals,a_091.png,91,tbd,398.836210891786,405.83464507973,6.93810095973292,animal,0.860080584031948,0,1,1
49,3,animal,0,0,animals,a_122.png,122,tbd,408.400986663458,413.983106642123,5.51577062042315,animal,1.03077751151886,0,1,1
50,3,animal,0,0,animals,a_084.png,84,tbd,416.549394022198,421.514936855753,4.90561442279684,animal,0.684153805791539,0,1,1
51,3,tool,0,0,animals,t_322.png,322,tbd,424.081237065095,428.980134742388,4.83344797131773,tool,0.856237577057072,0,2,1
52,3,tool,0,0,animals,t_348.png,348,tbd,431.529789298334,439.294819025349,7.71227366177266,tool,1.13179804764741,0,2,1
53,3,tool,0,0,animals,t_339.png,339,tbd,441.84444984715,447.609866055839,5.71802822600743,tool,0.899038898856361,0,2,1
54,3,animal,0,0,animals,a_173.png,173,tbd,450.176136437134,456.008227950862,5.78128634126496,animal,0.694844113376348,0,1,1
55,3,tool,0,0,animals,t_309.png,309,tbd,458.574455674845,465.373059593993,6.7268770539338,tool,0.85826780858406,0,2,1
56,3,tool,0,0,animals,t_251.png,251,tbd,467.922674058479,473.171538427787,5.20185668640712,tool,0.652000134263744,0,2,1
57,3,tool,0,0,animals,t_189.png,189,tbd,475.737796621279,482.519662195577,6.72701737457993,tool,0.747223766029947,0,2,1
58,3,animal,0,0,animals,a_169.png,169,tbd,485.069313864937,490.201439600735,5.08318204279976,animal,0.632659372570743,0,1,1
59,3,animal,0,0,animals,a_017.png,17,tbd,492.767814861289,498.966481194823,6.13787699285935,animal,0.796809525030767,0,1,1
60,3,tool,0,0,animals,t_206.png,206,tbd,501.516092451992,507.214864466613,5.63511936606851,tool,0.657858298376595,0,2,1
